filter_no,date,permeability_raw,maintenance_type,is_mid_maintenance,is_big_maintenance,missing_before_interpolation,permeability_interp,is_outlier_corrected,permeability_clean,permeability_ma7,local_decline_7d,permeability_ma15,local_decline_15d,permeability_ma30,local_decline_30d,cum_mid_maintenance,cum_big_maintenance,day_index,recent_mid_maintenance,recent_big_maintenance,season_sin,season_cos,decay_mid_maintenance,decay_big_maintenance,fitted_permeability
A5,2025-01-20,87.56404845407671,,0,0,0,87.56404845407671,0,87.56404845407671,88.9351177829294,-0.5655295655770028,91.3255747481823,-0.5397252068680349,95.5894001787167,-0.543515062331476,3,1,292.0,0,0,-0.9510565162951536,0.3090169943749472,1.6792890565389331,0.6275393266153204,83.40421124929263
A5,2025-01-21,,中维护,1,0,1,103.34288214978616,0,103.34288214978616,90.76971038000433,1.8345925970749024,91.88587083290332,0.5602960847210208,95.60646630333537,0.0170661246186455,4,1,293.0,1,0,-0.9455963874271428,0.3253420847119795,1.6728348555186832,0.6251274339478156,83.10578336761554
A5,2025-01-22,119.1217158454956,,0,0,0,119.1217158454956,0,119.1217158454956,94.93567708882064,4.165966708816332,93.51981082931336,1.6339399964100656,96.1472964725319,0.5408301691965349,4,1,294.0,1,0,-0.9398560579418952,0.341570769167856,2.6625620478776906,0.6227248111794115,94.34954990951397
A5,2025-01-23,117.94920529576214,,0,0,0,117.94920529576214,0,117.94920529576214,99.07584991073315,4.140172821912515,95.09298441595315,1.573173586639799,96.65647218757826,0.5091757150463726,4,1,295.0,1,0,-0.9338372288229252,0.3576982388331254,2.652328722876866,0.6203314226820597,94.01501934796397
A5,2025-01-24,117.69204691351992,,0,0,0,117.69204691351992,0,117.69204691351992,103.18631750003466,4.110467589301523,96.686469995201,1.5934855792478315,97.13486612747192,0.4783939398936477,4,1,296.0,1,0,-0.9275416835791964,0.3737197147904692,2.642134728768126,0.6179472329646447,93.68480105298445
A5,2025-01-25,118.32626285786476,,0,0,0,118.32626285786476,0,118.32626285786476,107.4372036816978,4.250886181663134,98.3356923229528,1.6492223277517846,97.6795458844914,0.5446797570194841,4,1,297.0,1,0,-0.9209712877166348,0.3896304495307877,2.6319799143866165,0.6155722066724582,93.3589064803798
A5,2025-01-26,115.90630417777312,,0,0,0,115.90630417777312,0,115.90630417777312,111.41463795632548,3.977434274627679,99.89837019571875,1.5626778727659645,98.12372544693964,0.4441795624482172,4,1,298.0,1,0,-0.9141279881853336,0.4054257283599973,2.6218641291484737,0.6132063085866745,93.03734598356849
A5,2025-01-27,116.92274813766244,,0,0,0,116.92274813766244,0,116.92274813766244,115.60873791112344,4.194099954797961,101.55531635143235,1.656946155713619,98.67418486949376,0.5504594225541553,4,1,299.0,1,0,-0.9070138128026362,0.4211008707960891,2.611787223048589,0.6108495036238286,92.72012880982763
A5,2025-01-28,115.52440494775654,,0,0,0,115.52440494775654,0,115.52440494775654,117.34895545369064,1.7402175425671982,103.15542632040842,1.6001099689760536,99.20136462249376,0.5271797529999859,4,1,300.0,1,0,-0.8996308696522434,0.4366512319560638,2.6017490466583855,0.6085017568352955,92.40726309686828
A5,2025-01-29,115.83389018091287,,0,0,0,115.83389018091287,0,115.83389018091287,116.87926607303596,-0.4696893806546732,104.8443034011185,1.6888770807100693,99.74080344300872,0.539438820514978,4,1,301.0,0,0,-0.8919813464595487,0.4520722039323037,2.5917494511236026,0.6061630334067722,92.0987558697419
A5,2025-01-30,113.44497411942288,,0,0,0,113.44497411942288,0,113.44497411942288,116.23580447641608,-0.6434615966198943,106.40997175016126,1.5656683490427743,100.25106951388696,0.510266070878212,4,1,302.0,0,0,-0.8840675099433637,0.467359217158002,2.581788288162087,0.6038332986577618,91.79461303807943
A5,2025-01-31,,,0,0,1,113.55944892170292,0,113.55944892170292,115.64543333472794,-0.590371141688146,108.04940197544984,1.639430225288558,100.75275039972357,0.5016808858366214,4,1,303.0,0,0,-0.8758917051442433,0.4825077417612176,2.571865410061595,0.6015125180410583,91.4948393936632
A5,2025-02-01,,,0,0,1,113.67392372398294,0,113.67392372398294,114.9808134584591,-0.66461987626883,109.69974530448808,1.6503433290382443,101.30025675583376,0.547506356110199,4,1,304.0,0,0,-0.8674563547295971,0.4975132889071803,2.561980669677604,0.5992006571422354,91.19943860833291
A5,2025-02-02,,,0,0,1,113.78839852626298,0,113.78839852626298,114.67825550824335,-0.3025579502157346,111.38096790049076,1.681222596002678,101.88502741985012,0.5847706640163532,4,1,305.0,0,0,-0.858763958275803,0.5123714121284235,2.552133920431126,0.5968976816791352,90.90841323222594
A5,2025-02-03,113.902873328543,,0,0,0,113.902873328543,0,113.902873328543,114.2468448212263,-0.4314106870170612,113.10354183870166,1.722573938210909,102.484420896876,0.5993934770258752,4,1,306.0,0,0,-0.8498170915275277,0.5270777086423724,2.5423250163065374,0.5946035575013605,90.62176469235273
A5,2025-02-04,113.0488479833225,,0,0,0,113.0488479833225,0,113.0488479833225,113.89319382630715,-0.3536509949191477,114.80252847398472,1.6989866352830527,103.0640516110835,0.5796307142075089,4,1,307.0,0,0,-0.8406184056344783,0.5416278206559811,2.5325538118494135,0.5923182505897684,90.33949329150734
A5,2025-02-05,112.42002229060574,,0,0,0,112.42002229060574,0,112.42002229060574,113.40549841340614,-0.4876954129010187,115.40767115003936,0.6051426760546396,103.64677099147131,0.5827193803878302,4,1,308.0,0,0,-0.8311706263658079,0.5560174366570446,2.5228201621643707,0.5900417270559651,90.06159820751398
A5,2025-02-06,111.97871608320791,,0,0,0,111.97871608320791,0,111.97871608320791,113.19603297966114,-0.2094654337449952,114.93147116588686,-0.4761999841525115,104.22564099760012,0.578870006128777,4,1,309.0,0,0,-0.8214765533024145,0.5702422926917867,2.513123922912918,0.5877739531418044,89.78807749280924
A5,2025-02-07,112.01395363427464,,0,0,0,112.01395363427464,0,112.01395363427464,112.97524793859996,-0.220785041061183,114.53578772178768,-0.3956834440991675,104.81438606887043,0.5887450712703156,4,1,310.0,0,0,-0.8115390590073611,0.5842981736283683,2.503464950311316,0.5855148952188861,89.51892807436032
A5,2025-02-08,110.09182475823953,,0,0,0,110.09182475823953,0,110.09182475823953,112.46351951492234,-0.5117284236776324,114.029106244769,-0.5066814770186947,105.357788119985,0.5434020511145685,4,1,311.0,0,0,-0.801361088174677,0.5981809144059158,2.4938431011284474,0.5832645197880583,89.25414575391952
A5,2025-02-09,110.99472244779756,,0,0,0,110.99472244779756,0,110.99472244779756,112.06442293228442,-0.3990965826379177,113.54033688409784,-0.488769360671146,105.9380146035253,0.5802264835403192,4,1,312.0,0,0,-0.7909456567567774,0.6118864012687242,2.48425823268369,0.5810227934789198,88.99372520861445
A5,2025-02-10,110.76157238254146,,0,0,0,110.76157238254146,0,110.76157238254146,111.6156656542842,-0.4487572780002214,113.19735476441572,-0.3429821196821109,106.54786248006724,0.6098478765419268,4,1,313.0,0,0,-0.780295851070776,0.6254105729852457,2.4747102028448023,0.5787896830493259,88.73765999187404
A5,2025-02-11,109.6340385433935,,0,0,0,109.6340385433935,0,109.6340385433935,111.12783573429432,-0.4878299199898573,112.71144079146444,-0.4859139729512625,107.13337857144845,0.5855160913811782,4,1,314.0,0,0,-0.7694148268839381,0.6387494220515268,2.465198870025816,0.5765651553848948,88.48594253469017
A5,2025-02-12,108.7031979800691,,0,0,0,108.7031979800691,0,108.7031979800691,110.59686083278908,-0.5309749015052339,112.25669366028532,-0.454747131179162,107.70605999034689,0.5726814188984458,4,1,315.0,0,0,-0.7583058084785625,0.6518989958787125,2.455724093184935,0.5743491774985175,88.23856414721415
A5,2025-02-13,108.0358015168492,,0,0,0,108.0358015168492,0,108.0358015168492,110.03358732330928,-0.5632735094798177,111.73682108268105,-0.5198725776042455,108.29056224189978,0.5845022515529119,4,1,316.0,0,0,-0.7469720876965551,0.6648553979642866,2.4462857318224467,0.5721417165298677,87.9955150206882
A5,2025-02-14,,,0,0,1,107.67236694973406,0,107.67236694973406,109.4133606540892,-0.6202266692200818,111.3519806047018,-0.384840477979255,108.88097617743156,0.5904139355317597,4,1,317.0,0,0,-0.7354170229639858,0.6776147890466887,2.436883645978636,0.5699427397449147,87.7567842297104
A5,2025-02-15,107.3089323826189,,0,0,0,107.3089323826189,0,107.3089323826189,109.0158046004291,-0.3975560536600864,110.9352795020962,-0.4167011026056002,109.492340738773,0.6113645613414789,4,1,318.0,0,0,-0.7236440382959124,0.690173388242972,2.4275176962317104,0.5677522145354387,87.52235973483363
A5,2025-02-16,106.2061064895164,,0,0,0,106.2061064895164,0,106.2061064895164,108.33171660638894,-0.6840879940401672,110.43742501979844,-0.4978544822977701,110.06858516214326,0.5762444233702373,4,1,319.0,0,0,-0.711656622281775,0.7025274741691566,2.4181877436957335,0.5655701084185465,87.2922283854965
A5,2025-02-17,106.00818382036351,,0,0,0,106.00818382036351,0,106.00818382036351,107.6526610975064,-0.6790555088825617,109.91874403940513,-0.5186809803932969,110.64985596994796,0.5812708078046905,4,1,320.0,0,0,-0.6994583270516471,0.7146733860429608,2.408893650018565,0.5633963890361899,87.06637592328644
A5,2025-02-18,104.90319513809112,,0,0,0,104.90319513809112,0,104.90319513809112,106.97682632532032,-0.6758347721860544,109.318765493375,-0.5999785460301259,111.21115366603834,0.5612976960903917,4,1,321.0,0,0,-0.6870527672236675,0.7266075247685652,2.399635277379808,0.5612310241546865,86.84478698553312
A5,2025-02-19,104.18720342236983,,0,0,0,104.18720342236983,0,104.18720342236983,106.331684245649,-0.6451420796713246,108.7279891893115,-0.5907763040635113,111.7652588316481,0.5541051656097707,4,1,322.0,0,0,-0.6744436188329457,0.7383263540031063,2.390412488488768,0.5590739816642407,86.62744510923184
A5,2025-02-20,103.65523189751852,,0,0,0,103.65523189751852,0,103.65523189751852,105.70588858574465,-0.6257956599043817,108.14366982977234,-0.5843193595391483,111.77567048990583,0.0104116582577456,4,1,323.0,0,0,-0.661634618242279,0.749826401204568,2.381225146582414,0.5569252295784685,86.41433273529518
A5,2025-02-21,102.6805708904629,,0,0,0,102.6805708904629,0,102.6805708904629,104.9927748629916,-0.7131137227530218,107.52379348358936,-0.6198763461830007,111.2276323247381,-0.5480381651677562,4,1,324.0,0,0,-0.6486295610349818,0.7611042586607742,2.372073115423351,0.5547847360339225,86.2054312131319
A5,2025-02-22,102.24642512028254,,0,0,0,102.24642512028254,0,102.24642512028254,104.26955953980068,-0.7232153231909096,106.87262491598987,-0.6511685675994727,110.70420631888877,-0.5234260058493201,4,1,325.0,0,0,-0.6354323008901775,0.7721565844991641,2.3629562592978033,0.55265246928962,86.00072080555174
A5,2025-02-23,102.4230089407232,,0,0,0,102.4230089407232,0,102.4230089407232,103.72911703283025,-0.5404425069704543,106.36137052815546,-0.5112543878344202,110.19523838646222,-0.5089679324265575,4,1,326.0,0,0,-0.622046748440868,0.7829801036770624,2.3538744430135963,0.5505283977265716,85.80018069399449
A5,2025-02-24,99.17628333158332,,0,0,0,99.17628333158332,0,99.17628333158332,102.75313124871876,-0.975985784111458,105.57347458707451,-0.7878959410809491,109.55690573558618,-0.6383326508760476,4,1,327.0,0,0,-0.6084768701151264,0.7935716089521472,2.3448275318981566,0.5484124898473131,85.60378898408197
A5,2025-02-25,,中维护,1,0,1,104.73738663646276,0,104.73738663646276,102.72944431991472,-0.0236869288040497,105.1718622040026,-0.4016123830719124,109.18460848420916,-0.3722972513770116,5,1,328.0,1,0,-0.594726686960764,0.8039279618328208,2.335815391796512,0.5463047142754376,85.41152271149109
A5,2025-02-26,110.29848994134224,,0,0,0,110.29848994134224,0,110.29848994134224,103.6024852511965,0.8730409312817703,105.21615896386584,0.0442967598632482,108.96379987766517,-0.220808606544007,5,1,329.0,1,0,-0.5808002734538013,0.8140460935082175,3.3229944762898795,0.5442050397551315,96.76143796343815
A5,2025-02-27,109.630972664834,,0,0,0,109.630972664834,0,109.630972664834,104.45616250367011,0.8536772524736408,105.27801060951684,0.0618516456509932,108.76735213490106,-0.1964477427640844,5,1,330.0,1,0,-0.5667017562911184,0.8239230057575536,3.310222836853749,0.5421134351507092,96.53300381945675
A5,2025-02-28,109.4403526008709,,0,0,0,109.4403526008709,0,109.4403526008709,105.421845605157,0.965683101486856,105.37164734845162,0.0936367389347803,108.55423421556632,-0.2131179193347326,5,1,331.0,1,0,-0.5524353131676203,0.8335557718385695,3.2975002840998417,0.540029869446153,96.3087903021327
A5,2025-03-01,108.8648974538945,,0,0,0,108.8648974538945,0,108.8648974538945,106.36734165281584,0.9454960476588516,105.45114938206233,0.0795020336106963,108.40156499338204,-0.1526692221842793,5,1,332.0,1,0,-0.5380051715382992,0.8429415373547832,3.284826629367775,0.5379543117446527,96.08876957738896
A5,2025-03-02,108.91853679205266,,0,0,0,108.91853679205266,0,108.91853679205266,107.29527420300576,0.9279325501899224,105.55845634269124,0.1073069606289171,108.24686792239372,-0.1546970709883415,5,1,333.0,1,0,-0.5234156073655503,0.8520775211013093,3.2722016847222686,0.5358867312681466,95.87291277783959
A5,2025-03-03,108.760618098935,,0,0,0,108.760618098935,0,108.760618098935,108.664464884056,1.3691906810502397,105.72875711665247,0.1703007739612407,108.08309106822546,-0.1637768541682646,5,1,334.0,1,0,-0.5086709438521042,0.8609610158889945,3.2596252629503515,0.5338270973568664,95.66119001054018
A5,2025-03-04,108.384218590784,,0,0,0,108.384218590784,0,108.384218590784,109.18544087753048,0.5209759934744612,105.8871594346805,0.1584023180280316,107.9029517370428,-0.1801393311826326,5,1,335.0,1,0,-0.4937755501599773,0.8695893893466109,3.2470971775585924,0.5317753794688819,95.45357036504515
A5,2025-03-05,107.90284414238312,,0,0,0,107.90284414238312,0,107.90284414238312,108.84320576339346,-0.3422351141370155,106.08713603496663,0.199976600286133,107.70295076417082,-0.2000009728719964,5,1,336.0,0,0,-0.4787338401157883,0.8779600847008883,3.2346172427703297,0.5297315471796477,95.25002192176964
A5,2025-03-06,107.6781017756024,,0,0,0,107.6781017756024,0,107.6781017756024,108.56422420778894,-0.2789815556045129,106.3198625918488,0.232726556882172,107.52392589058014,-0.1790248735906696,5,1,337.0,0,0,-0.4635502709028512,0.8860706215341378,3.2221852735229186,0.5276955701815529,95.05051176065362
A5,2025-03-07,108.31342811233316,,0,0,0,108.31342811233316,0,108.31342811233316,108.40323499514068,-0.1609892126482464,106.6304090061698,0.3105464143209768,107.38703941797108,-0.1368864726090857,5,1,338.0,0,0,-0.4482293417404106,0.893918596519257,3.209801085464986,0.5256674182834713,94.8550059701252
A5,2025-03-08,107.43616189985347,,0,0,0,107.43616189985347,0,107.43616189985347,108.19912991599196,-0.204105079148718,106.9474484067958,0.3170394006260381,107.23562094519258,-0.1514184727784813,5,1,339.0,0,0,-0.4327755925504317,0.9015016841318838,3.197464494953698,0.5236470614103134,94.66346965636131
A5,2025-03-09,107.2691850774822,,0,0,0,107.2691850774822,0,107.2691850774822,107.96350824248192,-0.2356216735100673,107.28229907060911,0.3348506638133102,107.0774619932995,-0.1581589518930812,5,1,340.0,0,0,-0.4171936026123169,0.9088176373395028,3.185175319052036,0.5216344696025808,94.47586695284193
A5,2025-03-10,106.72111776572366,,0,0,0,106.72111776572366,0,106.72111776572366,107.67215105202315,-0.2913571904587623,107.5688396589425,0.2865405883333636,106.96510509354896,-0.1123568997505283,5,1,341.0,0,0,-0.4014879892059737,0.9158642882672868,3.172933375526083,0.5196296130159217,94.29216103019584
A5,2025-03-11,107.15901497267922,,0,0,0,107.15901497267922,0,107.15901497267922,107.49712196372244,-0.1750290883006836,108.10102176834889,0.5321821094063931,106.8372481777117,-0.127856915837278,5,1,342.0,0,0,-0.3856634062436074,0.9226395488404876,3.160738482842323,0.5176324619206888,94.11231410633481
A5,2025-03-12,106.96142676560082,,0,0,0,106.96142676560082,0,106.96142676560082,107.36263376703928,-0.1344881966831853,108.2492911102914,0.1482693419425364,106.710576657147,-0.1266715205646879,5,1,343.0,0,0,-0.3697245428906732,0.9291414114031744,3.148590460164947,0.5156429867014977,93.93628745687272
A5,2025-03-13,107.563204538635,,0,0,0,107.563204538635,0,107.563204538635,107.34621987604396,-0.016413890995346,108.06693875011094,-0.1823523601804822,106.6415488569884,-0.069027800158617,5,1,344.0,0,0,-0.3536761221763721,0.935367949313148,3.136489127353174,0.5136611578567883,93.76404142582733
A5,2025-03-14,106.42115995390265,,0,0,0,106.42115995390265,0,106.42115995390265,107.075895853411,-0.2703240226329342,107.85295123604884,-0.2139875140620915,106.56548092278284,-0.0760679342055491,5,1,345.0,0,0,-0.3375228995941134,0.941317317512847,3.124434304958578,0.5116869459983875,93.59553543660071
A5,2025-03-15,105.76506858528766,,0,0,0,105.76506858528766,0,105.76506858528766,106.83716823704444,-0.2387276163665441,107.60793230167664,-0.2450189343722153,106.48978982506414,-0.0756910977187175,5,1,346.0,0,0,-0.3212696616923651,0.9469877530760752,3.1124258142224273,0.5097203218510724,93.43072800323557
A5,2025-03-16,105.4736811336009,,0,0,0,105.4736811336009,0,105.4736811336009,106.58066767363285,-0.2565005634116123,107.38185121365706,-0.2260810880195729,106.41650029785968,-0.0732895272044383,5,1,347.0,0,0,-0.3049212246562894,0.9523775757303972,3.100463477073033,0.5077612562521375,93.26957674194414
A5,2025-03-17,104.90743495014203,,0,0,0,104.90743495014203,0,104.90743495014203,106.32157012854977,-0.2590975450830898,107.11444442419636,-0.2674067894607086,106.3364503834438,-0.0800499144158957,5,1,348.0,0,0,-0.2884824328806098,0.9574851883550388,3.0885471161231104,0.5058097201509613,93.11203838290572
A5,2025-03-18,104.4527427850352,,0,0,0,104.4527427850352,0,104.4527427850352,105.93495981602918,-0.3866103125205719,106.82725273660304,-0.287191687593319,106.27800492662774,-0.0584454568160391,5,1,349.0,0,0,-0.2719581575341052,0.9623090774541488,3.0766765546671473,0.5038656846085757,92.95806878233009
A5,2025-03-19,103.92301478740843,,0,0,0,103.92301478740843,0,103.92301478740843,105.50090096200168,-0.4340588540274816,106.52983914971134,-0.2974135868917036,106.20849929219592,-0.0695056344318359,5,1,350.0,0,0,-0.2553532951161881,0.9668478136052772,3.064851616678783,0.5019291207972375,92.80762293478236
A5,2025-03-20,103.63713737921329,,0,0,0,103.63713737921329,0,103.63713737921329,104.94003422494144,-0.5608667370602437,106.24545869883336,-0.2843804508779887,106.16629736689998,-0.0422019252959278,5,1,351.0,0,0,-0.2386727660059499,0.9711000518829505,3.0530721268081993,0.5,92.66065498576654
A5,2025-03-21,103.609478514446,,0,0,0,103.609478514446,0,103.609478514446,104.53836544787622,-0.4016687770652335,105.97421714808958,-0.2712415507437612,106.1470398699692,-0.0192574969307945,5,1,352.0,0,0,-0.2219215130041667,0.9750645322571944,3.041337910379519,0.4980782936102876,92.51711824456322
A5,2025-03-22,103.19540091716264,,0,0,0,103.19540091716264,0,103.19540091716264,104.17127006671552,-0.3670953811607193,105.6330153350782,-0.3412018130113693,106.131712170624,-0.0153276993451963,5,1,353.0,0,0,-0.2051044998686192,0.9787400799669153,3.0296487933882172,0.49616397313147176,92.3769651973181
A5,2025-03-23,102.98346304900156,,0,0,0,102.98346304900156,0,102.98346304900156,103.81552462605846,-0.3557454406570478,105.3361687450214,-0.2968465900567935,106.14180857590864,0.0100964052846222,5,1,354.0,0,0,-0.1882267098432439,0.9821256058680006,3.0180046024985403,0.4942570101764481,92.24014752037723
A5,2025-03-24,102.26696558820991,,0,0,0,102.26696558820991,0,102.26696558820991,103.438314717211,-0.3772099088474436,105.0026874457366,-0.3334812992848175,106.14249325817286,0.0006846822642463,5,1,355.0,0,0,-0.1712931441814778,0.9852201067560606,3.0064051650409342,0.49235737646721567,92.10661609386514
A5,2025-03-25,103.49672599074576,,0,0,0,103.49672599074576,1,102.53884015287358,103.16490005547364,-0.2734146617373767,104.72386893821326,-0.2788185075233391,106.14635429857788,0.0038610404050122,5,1,356.0,0,0,-0.154308820664281,0.9880226656636976,2.994850309009488,0.49046504383445744,91.97632101550174
A5,2025-03-26,102.35556665006112,,0,0,0,102.35556665006112,0,102.35556665006112,102.94097889299545,-0.2239211624781895,104.40363905003872,-0.3202298881745397,106.2523304091938,0.1059761106159266,5,1,357.0,0,0,-0.1372787721132651,0.9905324521322229,2.983339863059376,0.48857998421712295,91.84921161465378
A5,2025-03-27,101.80061913866562,,0,0,0,101.80061913866562,0,101.80061913866562,102.6786191443458,-0.2623597486496659,104.05958520824304,-0.3440538417956797,106.15443815926724,-0.0978922499265716,5,1,358.0,0,0,-0.1202080448993527,0.9927487224577402,2.971873656504326,0.48670216966201174,91.72523646661705
A5,2025-03-28,101.67313973626835,,0,0,0,101.67313973626835,0,101.67313973626835,102.40199931889184,-0.2766198254539489,103.6669142214186,-0.3926709868244425,105.86692648576476,-0.2875116735024624,5,1,359.0,0,0,-0.1031016974474354,0.9946708199115212,2.960451519314082,0.484831572323359,91.60434340712463
A5,2025-03-29,100.92517296572836,,0,0,0,100.92517296572836,0,100.92517296572836,102.0776810401155,-0.3243182787763256,103.30051508887364,-0.366399132544952,105.57673316246124,-0.2901933233035218,5,1,360.0,0,0,-0.0859647987374467,0.9962981749346076,2.9490732821118826,0.4829681644624228,91.48647954707718
A5,2025-03-30,100.42865658183445,,0,0,0,100.42865658183445,0,100.42865658183445,101.71270868766304,-0.3649723524524485,102.94475428864342,-0.3557608002302155,105.27634329516005,-0.3003898673012155,5,1,361.0,0,0,-0.0688024268023206,0.9976303053065856,2.9377387761719533,0.4811119184470726,91.37159128749082
A5,2025-03-31,99.97900569603064,,0,0,0,99.97900569603064,0,99.97900569603064,101.38585727449458,-0.3268514131684717,102.57844259280542,-0.3663116958380186,104.98014690323124,-0.2961963919287958,5,1,362.0,0,0,-0.0516196672232541,0.998666816288476,2.9264478334170025,0.47926280675137956,91.25962433465817
A5,2025-04-01,100.33589801381498,,0,0,0,100.33589801381498,0,100.33589801381498,101.07115125462909,-0.3147060198655132,102.27367346371696,-0.30476912908847,104.69405894395663,-0.2860879592745893,5,1,363.0,0,0,-0.0344216116227458,0.9994074007397048,2.915200286415728,0.4774208019552083,91.15052371551789
A5,2025-04-02,100.20869588889474,,0,0,0,100.20869588889474,0,100.20869588889474,100.7644554316053,-0.306695823023769,101.99073700397425,-0.2829364597426983,104.40899487028862,-0.2850640736680087,5,1,364.0,0,0,-0.0172133561558352,0.9998518392091162,2.9039959683803347,0.4755858767438104,91.04423379322849
A5,2025-04-03,99.91526649439884,,0,0,0,99.91526649439884,0,99.91526649439884,100.49511933956718,-0.2693360920381126,101.72355378444028,-0.2671832195339741,104.1266964670758,-0.2822984032128389,5,1,365.0,0,0,6.432490598706546e-16,1.0,2.8928347131640635,0.47375800390741934,90.94069828294138
A5,2025-04-04,99.53218017362066,,0,0,0,99.53218017362066,0,99.53218017362066,100.18926797347466,-0.3058513660925278,101.44988997073408,-0.2736638137061751,103.84767433478372,-0.2790221322920819,5,1,366.0,0,0,0.0172133561558339,0.9998518392091162,2.881716355258725,0.47193715634084676,90.83986026776887
A5,2025-04-05,99.19101184384031,,0,0,0,99.19101184384031,0,99.19101184384031,99.9415306703478,-0.2477373031268623,101.15532552602706,-0.2945644447070454,103.56477133705832,-0.2829029977254033,5,1,367.0,0,0,0.0344216116227462,0.9994074007397048,2.8706407297922465,0.4701233070430809,90.7416622149421
A5,2025-04-06,97.73761155965548,,0,0,0,97.73761155965548,0,97.73761155965548,99.55709566717938,-0.3844350031684221,100.79147290219323,-0.3638526238338102,103.21224411863572,-0.3525272184225897,5,1,368.0,0,0,0.0516196672232528,0.998666816288476,2.8596076725262254,0.46831642911688615,90.64604599215406
A5,2025-04-07,95.32382307135812,,0,0,0,95.32382307135812,1,97.82701235078652,99.24966804643022,-0.3074276207491562,100.44770952231224,-0.3437633798810026,102.89193913366684,-0.320304984968898,5,1,369.0,0,0,0.0688024268023201,0.9976303053065856,2.8486170198534975,0.4665164957684037,90.55295288408325
A5,2025-04-08,,,0,0,1,96.79369122057264,0,96.79369122057264,98.74363850453848,-0.5060295418917633,100.08282456446976,-0.3648849578424858,102.5427560051032,-0.3491831285636517,5,1,370.0,0,0,0.0859647987374462,0.9962981749346078,2.8376686087957053,0.464723480306755,90.46232360909259
A5,2025-04-09,98.26355936978716,,0,0,0,98.26355936978716,0,98.26355936978716,98.46576185895164,-0.2778766455867948,99.79780584559734,-0.2850187188724267,102.2608373919053,-0.2819186131978829,5,1,371.0,0,0,0.1031016974474349,0.9946708199115212,2.8267622770008876,0.46293735614364523,90.37409833609888
A5,2025-04-10,97.94720921667134,,0,0,0,97.94720921667134,0,97.94720921667134,98.1846108192763,-0.2811510396753566,99.503915350038,-0.2938904955593188,101.95377720003836,-0.3070601918669292,5,1,372.0,0,0,0.1202080448993522,0.9927487224577404,2.8158978627410667,0.46115809679296965,90.28821670160775
A5,2025-04-11,96.72451143568162,,0,0,0,96.72451143568162,0,96.72451143568162,97.78351528528502,-0.4010955339912913,99.16550816983909,-0.3384071801989335,101.61254668904104,-0.3412305109973066,5,1,373.0,0,0,0.1372787721132647,0.9905324521322229,2.805075204909852,0.45938567587042034,90.20461782690916
A5,2025-04-12,98.87240377919842,,0,0,0,98.87240377919842,0,98.87240377919842,97.73799984747905,-0.0455154378059847,98.97879243936777,-0.1867157304713288,101.32285333039316,-0.2896933586478856,5,1,374.0,0,0,0.1543088206642814,0.9880226656636976,2.7942941430200543,0.4576200670930953,90.12324033542802
A5,2025-04-13,97.11971037593496,,0,0,0,97.11971037593496,0,97.11971037593496,97.64972824980468,-0.0882715976743599,98.72509493338153,-0.2536975059862262,101.01280501112758,-0.3100483192655891,5,1,375.0,0,0,0.1712931441814773,0.9852201067560606,2.7835545172012988,0.4558612442791084,90.04402237022506
A5,2025-04-14,97.02162255646584,,0,0,0,97.02162255646584,0,97.02162255646584,97.53467256490173,-0.1150556849029576,98.49795933169028,-0.2271356016912401,100.72135681016684,-0.2914482009607279,5,1,376.0,0,0,0.1882267098432443,0.9821256058680006,2.772856168197662,0.4541091813472016,89.9669016116429
A5,2025-04-15,,中维护,1,0,1,99.6082566967372,0,99.6082566967372,97.93675334721092,0.4020807823092208,98.4732427317374,-0.0247165999528959,100.5258426622714,-0.1955141478954573,6,1,377.0,1,0,0.2051044998686187,0.9787400799669153,2.762198937365304,0.4523638523163576,89.89181529509142
A5,2025-04-16,102.19489083700851,,0,0,0,102.19489083700851,0,102.19489083700851,98.49837212824256,0.5616187810316221,98.59717558661694,0.1239328548795697,100.43542452516697,-0.0904181371044501,6,1,378.0,1,0,0.2219215130041654,0.9750645322571948,3.747739253890696,0.45062523130541515,101.35678034425979
A5,2025-04-17,103.65916331067416,,0,0,0,103.65916331067416,0,103.65916331067416,99.31436557024296,0.8159934420004029,98.8272067480689,0.2300311614519614,100.40897187602158,-0.0264526491453684,6,1,379.0,1,0,0.2386727660059495,0.9711000518829506,3.7333351449483407,0.4488932925326847,101.24122732343348
A5,2025-04-18,103.32012156679644,,0,0,0,103.32012156679644,0,103.32012156679644,100.25659558897364,0.9422300187306872,99.05419708622875,0.2269903381598396,100.38887543533453,-0.0200964406870672,6,1,380.0,1,0,0.2553532951161867,0.9668478136052776,3.7189863969423707,0.44716801031556647,101.12768839957646
A5,2025-04-19,103.18735159366308,,0,0,0,103.18735159366308,0,103.18735159366308,100.87301670532574,0.6164211163520942,99.29787518089825,0.2436780946694947,100.37388257581618,-0.0149928595183401,6,1,381.0,1,0,0.2719581575341047,0.9623090774541488,3.7046927970978554,0.4454493590701697,101.01609855376826
A5,2025-04-20,102.87940787353948,,0,0,0,102.87940787353948,0,102.87940787353948,101.69583063355496,0.8228139282292192,99.54376824954484,0.2458930686466118,100.34954688778596,-0.0243356880302168,6,1,382.0,1,0,0.2884824328806085,0.9574851883550394,3.6904541334576466,0.4437373133109328,100.90639241551153
