filter_no,date,permeability_raw,maintenance_type,is_mid_maintenance,is_big_maintenance,missing_before_interpolation,permeability_interp,is_outlier_corrected,permeability_clean,permeability_ma7,local_decline_7d,permeability_ma15,local_decline_15d,permeability_ma30,local_decline_30d,cum_mid_maintenance,cum_big_maintenance,day_index,recent_mid_maintenance,recent_big_maintenance,season_sin,season_cos
A4,2024-10-02,102.73413660800588,,0,0,0,102.73413660800588,0,102.73413660800588,103.14734261884458,-0.4424160511287291,99.97048639217815,1.062903207250751,96.47455172961173,0.11764044791779564,3,0,182.0,0,0,0.008606996888688698,-0.9999629591162655
A4,2024-10-03,101.55572988720168,,0,0,0,101.55572988720168,0,101.55572988720168,102.64357941455505,-0.5037632042895106,101.04865770512758,1.0781713129494317,96.57352518683055,0.09897345721882639,3,0,183.0,0,0,-0.008606996888688009,-0.9999629591162655
A4,2024-10-04,101.36832092661358,,0,0,0,101.36832092661358,0,101.36832092661358,102.21981796497572,-0.42376144957934514,102.14942648639882,1.1007687812712428,96.68891386853524,0.1153886817046588,3,0,184.0,0,0,-0.02581844022713239,-0.9996666485105112
A4,2024-10-05,,,0,0,1,101.04704412694504,0,101.04704412694504,101.8433095805357,-0.376508384440001,103.24625667613667,1.0968301897378459,96.82747716164764,0.1385632931124083,3,0,185.0,0,0,-0.04302223300453034,-0.99907411510223
A4,2024-10-06,,,0,0,1,100.7257673272765,0,100.7257673272765,101.51288353122173,-0.33042604931398095,103.55042192213101,0.3041652459943473,96.98235611805578,0.1548789564081479,3,0,186.0,0,0,-0.060213277365792774,-0.9981855344718586
A4,2024-10-07,100.40449052760796,,0,0,0,100.40449052760796,0,100.40449052760796,101.24817616425217,-0.2647073669695601,103.06192222438186,-0.4884996977491511,97.13797220967105,0.15561609161528006,3,0,187.0,0,0,-0.07738647923346322,-0.9970011699250151
A4,2024-10-08,100.09657402309936,,0,0,0,100.09657402309936,0,100.09657402309936,101.13315191810715,-0.11502424614502413,102.62289746913383,-0.43902475524803414,97.32325806897356,0.1852858593025047,3,0,188.0,0,0,-0.09453674981719933,-0.9955213724144752
A4,2024-10-09,99.40053067514228,,0,0,0,99.40053067514228,0,99.40053067514228,100.65692249912662,-0.4762294189805151,102.16406031944703,-0.45883714968680445,97.50176767907037,0.1785096100968019,3,0,189.0,0,0,-0.11165900712169444,-0.9937465804361781
A4,2024-10-10,98.89340861684514,,0,0,0,98.89340861684514,0,98.89340861684514,100.27659088907569,-0.3803316100509347,101.7015509628429,-0.46250935660412346,97.69004298802363,0.1882753089532618,3,0,190.0,0,0,-0.12874817745258066,-0.99167731989929
A4,2024-10-11,97.99914099595061,,0,0,0,97.99914099595061,0,97.99914099595061,99.79527947040955,-0.481311418666138,101.22935554142438,-0.4721954214185094,97.89041150747329,0.20036851944965264,3,0,191.0,0,0,-0.14579919691987442,-0.9893142039703664
A4,2024-10-12,97.19864732501196,,0,0,0,97.19864732501196,0,97.19864732501196,99.24550849870482,-0.5497709717047253,100.75362195818057,-0.47573358324380216,98.06769375027609,0.17728224280282015,3,0,192.0,0,0,-0.16280701293851646,-0.9866579328916572
A4,2024-10-13,95.49054595984833,,0,0,0,95.49054595984833,0,95.49054595984833,98.49761973192938,-0.7478887667754525,100.20748483430215,-0.5461371238784475,98.22480924451517,0.15711549423906015,3,0,193.0,0,0,-0.17976658572556214,-0.9837092937736098
A4,2024-10-14,94.51986865741436,,0,0,0,94.51986865741436,0,94.51986865741436,97.65695946475886,-0.840660267170514,99.63955943329815,-0.5679254010040002,98.37648579564213,0.15167655112697248,3,0,194.0,0,0,-0.19667288979357622,-0.9804691603616321
A4,2024-10-15,93.30565701575338,,0,0,0,93.30565701575338,0,93.30565701575338,96.68682846370943,-0.970131001049426,99.04277376125538,-0.5967856720427667,98.52675254412931,0.150266748487176,3,0,195.0,0,0,-0.2135209154397959,-0.9769384927771817
A4,2024-10-16,93.71556580083784,,0,0,0,93.71556580083784,0,93.71556580083784,95.87469062452308,-0.8121378391863487,98.56369523157026,-0.4790785296851131,98.73563920824883,0.20888666411952006,3,0,196.0,0,0,-0.23030567023061196,-0.973118337233262
A4,2024-10-17,93.15521386398098,,0,0,0,93.15521386398098,0,93.15521386398098,95.05494851697107,-0.8197421075520229,97.9251003819686,-0.6385948496016606,98.94779338707336,0.21215417882454518,3,0,197.0,0,0,-0.24702218048093527,-0.9690098257244063
A4,2024-10-18,90.78971083852471,,0,0,0,90.78971083852471,0,90.78971083852471,94.02502992305308,-1.0299185939179856,97.20736577872347,-0.717734603245131,99.12801174192552,0.18021835485215026,3,0,198.0,0,0,-0.2636654927280072,-0.9646141756912435
A4,2024-10-19,90.746151846162,,0,0,0,90.746151846162,0,90.746151846162,93.10324485464594,-0.9217850684071384,96.49922117336003,-0.7081446053634389,99.32432382987943,0.19631208795390193,3,0,199.0,0,0,-0.2802306751992161,-0.9599326896597445
A4,2024-10-20,89.84803269208433,,0,0,0,89.84803269208433,0,89.84803269208433,92.29717153067966,-0.8060733239662861,95.75262041103598,-0.7466007623240472,99.49943854358632,0.17511471370689927,3,0,200.0,0,0,-0.2967128192734901,-0.9549667548552553
A4,2024-10-21,89.17401698116912,,0,0,0,89.17401698116912,0,89.17401698116912,91.5334784340732,-0.7636930966064638,94.98250372129549,-0.7701166897404922,99.26646282171325,-0.23297572187307244,3,0,201.0,0,0,-0.3131070409358267,-0.9497178427914317
A4,2024-10-22,89.48972094933073,,0,0,0,89.48972094933073,0,89.48972094933073,90.98834471029852,-0.5451337237746644,94.25485241607701,-0.727651305218482,98.65838732022944,-0.6080755014838165,3,0,202.0,0,0,-0.3294084822245302,-0.9441875088341994
A4,2024-10-23,89.11451740742721,,0,0,0,89.11451740742721,0,89.11451740742721,90.33105208266844,-0.6572926276300889,93.52271530836555,-0.7321371077114767,98.0728063887497,-0.5855809314797554,3,0,203.0,0,0,-0.3456123126707333,-0.9383773917408642
A4,2024-10-24,89.22743935515801,,0,0,0,89.22743935515801,0,89.22743935515801,89.76994143855087,-0.5611106441175663,92.84450922036658,-0.6782060879989511,97.50428476990682,-0.5685216188428778,3,0,204.0,0,0,-0.3617137307297674,-0.9322892131745134
A4,2024-10-25,88.88003951074276,,0,0,0,88.88003951074276,0,88.88003951074276,89.49713124886775,-0.27281018968313575,92.17695127995975,-0.6675579404068249,96.93925112140134,-0.5650336485054742,3,0,205.0,0,0,-0.37770796520396466,-0.9259247771938499
A4,2024-10-26,89.00145179544138,,0,0,0,89.00145179544138,0,89.00145179544138,89.24788838447908,-0.24924286438865856,91.57710533325914,-0.5998459467006152,96.40323043734178,-0.5360206840595623,3,0,206.0,0,0,-0.39359027665646645,-0.9192859697186105
A4,2024-10-27,87.29831078502198,,0,0,0,87.29831078502198,0,87.29831078502198,88.88364239775589,-0.3642459867231927,90.91708289725982,-0.660022435999332,95.8353524277202,-0.5678780096215671,3,0,207.0,0,0,-0.4093559588156211,-0.9123747579707274
A4,2024-10-28,86.28283019667822,,0,0,0,86.28283019667822,0,86.28283019667822,88.47061571425719,-0.41302668349869975,90.30323517971513,-0.6138477175446743,95.25536000700865,-0.5799924207115609,3,0,208.0,0,0,-0.42500033996955394,-0.9051931898913975
A4,2024-10-29,86.65930605478158,,0,0,0,86.65930605478158,0,86.65930605478158,88.06627072932159,-0.40434498493559295,89.77919767287295,-0.5240375068421855,94.70937855308556,-0.5459814539230928,3,0,209.0,0,0,-0.4405187843504952,-0.8977433935342336
A4,2024-10-30,86.49780174075927,,0,0,0,86.49780174075927,0,86.49780174075927,87.6924542055119,-0.37381652380970615,89.32534065454,-0.45385701833294073,94.18405720789768,-0.5253213451878537,3,0,210.0,0,0,-0.455906693508459,-0.8900275764346766
A4,2024-10-31,85.7906488946365,,0,0,0,85.7906488946365,0,85.7906488946365,87.2014841397231,-0.49097006578878677,88.79701286079326,-0.5283277937467555,93.68035404618176,-0.5037031617159343,3,0,211.0,0,0,-0.47115950767386394,-0.8820480249558535
A4,2024-11-01,85.2235174427423,,0,0,0,85.2235174427423,0,85.2235174427423,86.67912384429447,-0.5223602954286365,88.26823309937734,-0.5287797614159113,93.09666674067297,-0.5836873055087859,3,0,212.0,0,0,-0.4862727071086902,-0.8738071036110807
A4,2024-11-02,83.09115466248481,,0,0,0,83.09115466248481,0,83.09115466248481,85.83479568244353,-0.8443281618509388,87.75499602097469,-0.5132370784026601,92.48118089984908,-0.6154858408238956,3,0,213.0,0,0,-0.5012418134457756,-0.8653072543632061
A4,2024-11-03,83.94616343217055,,0,0,0,83.94616343217055,0,83.94616343217055,85.35591748917902,-0.47887819326449027,87.30166346004192,-0.45333256093276286,91.90044231670096,-0.5807385831481009,3,0,214.0,0,0,-0.5160623910158526,-0.8565509959010037
A4,2024-11-04,82.14461737435667,,0,0,0,82.14461737435667,0,82.14461737435667,84.76474422884738,-0.5911732603316499,86.78810243886008,-0.5135610211818441,91.27036142494804,-0.6300808917529456,3,0,215.0,0,0,-0.5307300481619331,-0.8475409228928312
A4,2024-11-05,81.9782443733174,,0,0,0,81.9782443733174,0,81.9782443733174,84.09602113149536,-0.6687230973520266,86.3083842650033,-0.4797181738567815,90.6454439931494,-0.6249174317986369,3,0,216.0,0,0,-0.5452404385406507,-0.8382797052177745
A4,2024-11-06,81.29733348650609,,0,0,0,81.29733348650609,0,81.29733348650609,83.35309709517347,-0.742924036321883,85.76222510081497,-0.5461591641883093,90.00853875844601,-0.6369052347033957,3,0,217.0,0,0,-0.5595892624101763,-0.828770087174504
A4,2024-11-07,80.71357310186202,,0,0,0,80.71357310186202,0,80.71357310186202,82.62780055334854,-0.7252965418249256,85.20216214711063,-0.560062953704346,89.36243872773808,-0.6461000307079113,3,0,218.0,0,0,-0.5737722679043243,-0.8190148866680802
A4,2024-11-08,80.19643310722331,,0,0,0,80.19643310722331,0,80.19643310722331,81.9096456482744,-0.7181549050741418,84.60009506391499,-0.6020670831956465,88.72230214214078,-0.6401365855972988,3,0,219.0,0,0,-0.5877852522924734,-0.8090169943749472
A4,2024-11-09,79.401397022742,,0,0,0,79.401397022742,0,79.401397022742,81.38253741402545,-0.5271082342489726,83.96818556471494,-0.6319094992000506,88.07256842233734,-0.6497337198034377,3,0,220.0,0,0,-0.6016240632249227,-0.7987793728863648
A4,2024-11-10,78.50814112178671,,0,0,0,78.50814112178671,0,78.50814112178671,80.6056770839706,-0.7768603300548348,83.26863151980461,-0.6995540449103117,87.42286842653189,-0.6496999958054634,3,0,221.0,0,0,-0.6152845999633277,-0.7883050558305253
A4,2024-11-11,78.10122543631697,,0,0,0,78.10122543631697,0,78.10122543631697,80.02804966425063,-0.5776274197199578,82.65549249655763,-0.6131390232470011,86.78628769690872,-0.6365807296231665,3,0,222.0,0,0,-0.6287628145958345,-0.7775971469736268
A4,2024-11-12,76.90141422532584,,0,0,0,76.90141422532584,0,76.90141422532584,79.30278821453757,-0.7252614497130797,82.03006476513413,-0.6254277314234922,86.16664997242464,-0.6196377244840832,3,0,223.0,0,0,-0.6420547132365636,-0.7666588193001592
A4,2024-11-13,75.78205047803547,,0,0,0,75.78205047803547,1,76.23153364377391,78.57910252271869,-0.7236856918188822,81.33487993773362,-0.6951848274005111,85.55703880530329,-0.6096111671213483,3,0,224.0,0,0,-0.655156357209085,-0.7554933140726804
A4,2024-11-14,75.32786896766284,,0,0,0,75.32786896766284,0,75.32786896766284,77.80971621783308,-0.7693863048855982,80.59021775286054,-0.7446621848730957,84.95777920370027,-0.5992596016030182,3,0,225.0,0,0,-0.6680638642135333,-0.7441039398713608
A4,2024-11-15,74.70399464535274,,0,0,0,74.70399464535274,0,74.70399464535274,77.02508215185158,-0.7846340659815111,79.85110746957494,-0.7391102832855846,84.3240601651841,-0.6337190385161701,3,0,226.0,0,0,-0.6807734094770159,-0.7324940716135792
A4,2024-11-16,74.29604063193685,,0,0,0,74.29604063193685,0,74.29604063193685,76.2957455245937,-0.7293366272578794,79.12260901552125,-0.7284984540536973,83.6954210574493,-0.6286391077348042,3,0,227.0,0,0,-0.6932812268869771,-0.7206671495538615
A4,2024-11-17,73.10164666332649,,0,0,0,73.10164666332649,0,73.10164666332649,75.5233891733851,-0.7723563512086022,78.45664181557736,-0.665967199943888,83.10581891827603,-0.5896021391732741,3,0,228.0,0,0,-0.7055836101071774,-0.70862667826446
A4,2024-11-18,73.02258861670789,,0,0,0,73.02258861670789,0,73.02258861670789,74.79786962772664,-0.725519545658439,77.72840349454651,-0.7282383210308438,82.51503347729421,-0.5907854409818033,3,0,229.0,0,0,-0.7176769136759615,-0.6963762255968726
A4,2024-11-19,72.04686563060334,,0,0,0,72.04686563060334,0,72.04686563060334,74.10436268562343,-0.6935069421032145,77.05522004496295,-0.6731834495835557,81.92166124191152,-0.5933722353826999,3,0,230.0,0,0,-0.7295575540864876,-0.6839194216246105
A4,2024-11-20,,中维护,1,0,1,80.21950454405045,0,80.21950454405045,74.67407281423436,0.5697101286109338,76.93797072301183,-0.11724932195112955,81.62317749400758,-0.29848374790395554,4,0,231.0,1,0,-0.7412220108485957,-0.6712599575675315
A4,2024-11-21,88.39214345749757,,0,0,0,88.39214345749757,0,88.39214345749757,76.54039774135363,1.8663249271192472,77.41095805441127,0.47298733139943183,81.5865915776131,-0.03658591639443879,4,0,232.0,1,0,-0.7526668275320083,-0.6584015846980489
A4,2024-11-22,87.84249601316947,,0,0,0,87.84249601316947,0,87.84249601316947,78.41732650818459,1.8769287668309613,77.88621958183175,0.4752615274204961,81.5441908644712,-0.04240071314192496,4,0,233.0,1,0,-0.7638886127905429,-0.64534811322955
A4,2024-11-23,,,0,0,1,87.69027599065915,0,87.69027599065915,80.33078870228776,1.9134621941031855,78.38580910739414,0.4995895255623888,81.49295208565455,-0.051238778816628874,4,0,234.0,1,0,-0.7748840413670406,-0.6321034111873488
A4,2024-11-24,87.53805596814883,,0,0,0,87.53805596814883,0,87.53805596814883,82.39313288869096,2.0623441864031906,78.92825303708793,0.5424439296937881,81.44821930090143,-0.04473278475313123,4,0,235.0,1,0,-0.7856498550787144,-0.6186714032625032
A4,2024-11-25,86.1301140910269,,0,0,0,86.1301140910269,0,86.1301140910269,84.26563652787938,1.872503639188429,79.43638456837061,0.5081315312826793,81.35250804408761,-0.09571125681381622,4,0,236.0,1,0,-0.7961828637826154,-0.6050560696488494
A4,2024-11-26,85.98750115268952,,0,0,0,85.98750115268952,0,85.98750115268952,86.25715588817741,1.9915193602980261,79.96213628279546,0.5257517144248368,81.30881438967654,-0.04369365441108215,4,0,237.0,1,0,-0.8064799463209447,-0.5912614448635782
A4,2024-11-27,85.57924855834291,,0,0,0,85.57924855834291,0,85.57924855834291,87.0228336045049,0.7656777163274943,80.54065857166326,0.578522288867805,81.28536166839869,-0.023452721277843598,4,0,238.0,1,0,-0.8165380514459157,-0.5772916165517278
A4,2024-11-28,84.78763431668817,,0,0,0,84.78763431668817,0,84.78763431668817,86.50790372724643,-0.5149298772584855,81.11106528319087,0.570406711527617,81.22297261046224,-0.06238905793644704,4,0,239.0,0,0,-0.8263541987239094,-0.5631507242749187
A4,2024-11-29,83.94520871135315,,0,0,0,83.94520871135315,0,83.94520871135315,85.95114839841553,-0.5567553288309028,81.6855545994369,0.5744893162460206,81.13788617614871,-0.08508643431353752,4,0,240.0,0,0,-0.8359254794186365,-0.5488429582847199
A4,2024-11-30,83.5552419497019,,0,0,0,83.5552419497019,0,83.5552419497019,85.36042924970732,-0.5907191487081788,82.27563775306018,0.5900831536232772,81.06337261131756,-0.07451356483115366,4,0,241.0,0,0,-0.8452490573530634,-0.5343725582809785
A4,2024-12-01,,,0,0,1,83.2575321611146,0,83.2575321611146,84.74892584870246,-0.6115034010048898,82.87307052167202,0.5974327686118499,80.99783976859663,-0.06553284272092365,4,0,242.0,0,0,-0.8543221697498269,-0.5197438121555157
A4,2024-12-02,82.95982237252731,,0,0,0,82.95982237252731,0,82.95982237252731,84.29602703177393,-0.452898816928512,83.53028223561873,0.6572117139467214,80.99346202559805,-0.004377742998583282,4,0,243.0,0,0,-0.8631421280499115,-0.5049610547215202
A4,2024-12-03,82.51922454421856,,0,0,0,82.51922454421856,0,82.51922454421856,83.80055894484951,-0.4954680869244226,84.16339129745279,0.6331090618340445,80.94589739599967,-0.047564629598399695,4,0,244.0,0,0,-0.8717063187093217,-0.4900286664290594
A4,2024-12-04,82.1930248727464,,0,0,0,82.1930248727464,0,82.1930248727464,83.31681270405001,-0.48374624079950074,84.83980191359566,0.6764106161428713,80.9475109792793,0.0016135832796578598,4,0,245.0,0,0,-0.8800122039735356,-0.4749510720670502
A4,2024-12-05,,,0,0,1,81.9482993772854,0,81.9482993772854,82.91119342699247,-0.4056192770575393,84.95505490247798,0.11525298888232953,80.9465128127449,-0.0009981665344000134,4,0,246.0,0,0,-0.888057322629493,-0.4597327394521046
A4,2024-12-06,,,0,0,1,81.70357388182437,0,81.70357388182437,82.59095987991694,-0.32023354707553964,84.50915026409979,-0.44590463837821326,80.96005415925552,0.013541346510609268,4,0,247.0,0,0,-0.8958392907349089,-0.4443781781046134
A4,2024-12-07,,,0,0,1,81.45884838636334,0,81.45884838636334,82.29147508515429,-0.2994847947626503,84.08357375564604,-0.42557650845374156,80.9848966687389,0.024842509483377264,4,0,248.0,0,0,-0.9033558023246842,-0.4288919379124841
A4,2024-12-08,81.21412289090233,,0,0,0,81.21412289090233,0,81.21412289090233,81.99955947512396,-0.2919156100303236,83.65183021566226,-0.4317435399837876,81.0188196615282,0.03392299278930058,4,0,249.0,0,0,-0.9106046300942162,-0.41327860778290443
A4,2024-12-09,80.96026803860165,,0,0,0,80.96026803860165,0,80.96026803860165,81.71390885599172,-0.28565061913223694,83.2133110203591,-0.4385191953031447,81.07078202872351,0.051962367195321706,4,0,250.0,0,0,-0.9175836260593934,-0.3975428142825566
A4,2024-12-10,80.64392270961345,,0,0,0,80.64392270961345,0,80.64392270961345,81.44600859390528,-0.2679002620864444,82.84756492826487,-0.36574609209422987,81.14197474831775,0.07119271959422473,4,0,251.0,0,0,-0.9242907221930934,-0.3816892202666586
A4,2024-12-11,80.48844417101651,,0,0,0,80.48844417101651,0,80.48844417101651,81.20249706508672,-0.2435115288185565,82.48096112948666,-0.3666037987782005,81.22154870614105,0.07957395782331815,4,0,252.0,0,0,-0.9307239310379793,-0.3657225234972692
A4,2024-12-12,80.07485670547514,,0,0,0,80.07485670547514,0,80.07485670547514,80.93486239768525,-0.26763466740146463,82.11400167262882,-0.3669594568578513,81.32733012214604,0.10578141600497683,4,0,253.0,0,0,-0.9368813462954315,-0.34964745525122826
A4,2024-12-13,78.71649012228636,,0,0,0,78.71649012228636,0,78.71649012228636,80.50813614632268,-0.4267262513625728,81.70925872633536,-0.40474294629345403,81.41016200476312,0.08283188261708148,4,0,254.0,0,0,-0.9427611433904206,-0.33346877891818705
A4,2024-12-14,78.8517391315767,,0,0,0,78.8517391315767,0,78.8517391315767,80.13569196706746,-0.3724441792552357,81.3696940876836,-0.33956463865176356,81.52762434356025,0.11746233879712852,4,0,255.0,0,0,-0.9483615800121716,-0.31719128858910595
A4,2024-12-15,78.41034453198765,,0,0,0,78.41034453198765,0,78.41034453198765,79.7351522015082,-0.4005397655592406,81.02670092650264,-0.34299316118094986,81.65116933978142,0.12354499622116369,4,0,256.0,0,0,-0.9536809966304455,-0.300819807635668
A4,2024-12-16,77.92446309871399,,0,0,0,77.92446309871399,0,77.92446309871399,79.30146578152426,-0.4336864199839527,80.67116298900928,-0.3555379374933741,81.77211675534065,0.12094741555923795,4,0,257.0,0,0,-0.9587178169872964,-0.2843591872810036
A4,2024-12-17,77.07906642448202,,0,0,0,77.07906642448202,0,77.07906642448202,78.79220059793406,-0.5092651835902038,80.27911259247293,-0.3920503965363527,81.90469741404583,0.13258065870518437,4,0,258.0,0,0,-0.9634705485641486,-0.26781430516217486
A4,2024-12-18,76.64975301223872,,0,0,0,76.64975301223872,0,76.64975301223872,78.24381614668008,-0.5483844512539703,79.88781449034094,-0.39129810213198934,82.02560289389686,0.12090547985102755,4,0,259.0,0,0,-0.9679377830240642,-0.25119006388481957
A4,2024-12-19,75.95688271967741,,0,0,0,75.95688271967741,0,75.95688271967741,77.65553414870897,-0.5882819979711046,79.47207168013634,-0.4157428102045998,82.155936796866,0.1303339029691358,4,0,260.0,0,0,-0.9721181966290612,-0.23449138957041052
A4,2024-12-20,75.26109127812482,,0,0,0,75.26109127812482,0,75.26109127812482,77.1619057424002,-0.49362840630879085,79.02625780685896,-0.44581387327737143,81.99065635466847,-0.16528044219752094,4,0,261.0,0,0,-0.9760105506323682,-0.21772323039653224
A4,2024-12-21,74.82388669143236,,0,0,0,74.82388669143236,0,74.82388669143236,76.586498250951,-0.5754074914491899,78.56761199416616,-0.4586458126928003,81.53838112913299,-0.4522752255355068,4,0,262.0,0,0,-0.9796136916454901,-0.20089055513063528
A4,2024-12-22,74.10527482439002,,0,0,0,74.10527482439002,0,74.10527482439002,75.97148829272275,-0.6150099582282321,78.07737375670126,-0.49023823746488804,81.08047375617365,-0.4579073729593148,4,0,263.0,0,0,-0.9829265519799822,-0.18399835165767986
A4,2024-12-23,73.79170039867945,,0,0,0,73.79170039867945,0,73.79170039867945,75.38109362128925,-0.5903946714335048,77.58254559055308,-0.4948281661481919,80.61718790310766,-0.46328585306598974,4,0,264.0,0,0,-0.9859481499638303,-0.1670516255021195
A4,2024-12-24,73.04316361020207,,0,0,0,73.04316361020207,0,73.04316361020207,74.80453607639213,-0.5765575448971357,77.05473862865978,-0.5278069618933056,80.13402482450944,-0.4831630785982251,4,0,265.0,0,0,-0.9886775902323404,-0.15005539834465262
A4,2024-12-25,72.29258165295299,,0,0,0,72.29258165295299,0,72.29258165295299,74.1820830250656,-0.6224530513265327,76.49798255821574,-0.5567560704440306,79.67277374324031,-0.4612510812691302,4,0,266.0,0,0,-0.9911140639934546,-0.13301470653419636
A4,2024-12-26,71.75422077077701,,0,0,0,71.75422077077701,0,71.75422077077701,73.58170274665125,-0.6003802784143427,75.91570099819978,-0.5822815600159666,79.19833106384323,-0.47444267939708357,4,0,267.0,0,0,-0.9932568492674143,-0.11593459959550066
A4,2024-12-27,71.26159769585084,,0,0,0,71.26159769585084,0,71.26159769585084,73.0103465206121,-0.5713562260391407,75.32815039755816,-0.5875506006416202,78.7210760350935,-0.47725502874973574,4,0,268.0,0,0,-0.9951053111006974,-0.09882013873287211
A4,2024-12-28,70.57097140688114,,0,0,0,70.57097140688114,0,70.57097140688114,72.40278719424764,-0.6075593263644602,74.78511581653113,-0.5430345810270144,78.24718727143325,-0.47388876366023425,4,0,269.0,0,0,-0.99665890175417,-0.08167639533042288
A4,2024-12-29,69.21408185594585,,0,0,0,69.21408185594585,0,69.21408185594585,71.70404534161277,-0.6987418526348819,74.1426053314891,-0.6425104850420562,77.75614970958635,-0.4910375618469099,4,0,270.0,0,0,-0.9979171608653922,-0.06450844944931625
A4,2024-12-30,69.49880598360981,,0,0,0,69.49880598360981,0,69.49880598360981,71.09077471088852,-0.6132706307242343,73.54850276159725,-0.5941025698918556,77.28760184404995,-0.4685478655364027,4,0,271.0,0,0,-0.9988797155850335,-0.04732138832243232
A4,2024-12-31,68.55039742709754,,0,0,0,68.55039742709754,0,68.55039742709754,70.44895097044503,-0.6418237404435051,72.92356505015614,-0.6249377114410967,76.79736401958272,-0.49023782446723535,4,0,272.0,0,0,-0.9995462806873573,-0.03012030484690836
A4,2025-01-01,67.0676135613551,,0,0,0,67.0676135613551,0,67.0676135613551,69.70252695735961,-0.7464240130854124,72.25613485928102,-0.667430190875128,76.26762372587697,-0.5297402937057404,4,0,273.0,0,0,-0.9999166586547379,-0.012910296075008843
A4,2025-01-02,66.54990411876321,,0,0,0,66.54990411876321,0,66.54990411876321,68.95905314992908,-0.743473807430543,71.58281159971598,-0.673323259565034,75.73531304502846,-0.5323106808485117,4,0,274.0,0,0,-0.9999907397361901,0.004303538296243821
A4,2025-01-03,65.9445848811687,,0,0,0,65.9445848811687,0,65.9445848811687,68.19947989068876,-0.7595732592403063,70.91532507714872,-0.6674865225672477,75.19369837864252,-0.5416146663859237,4,0,275.0,0,0,-0.9997685019798909,0.021516097436222233
A4,2025-01-04,64.95880050344527,,0,0,0,64.95880050344527,0,64.95880050344527,67.39774119019793,-0.8017387004908382,70.22850569217009,-0.6868193849786366,74.62738174951454,-0.566316629128004,4,0,276.0,0,0,-0.9992500112396835,0.03872228089217399
A4,2025-01-05,64.91420180525171,,0,0,0,64.91420180525171,0,64.91420180525171,66.78347261152733,-0.6142685786705917,69.56786003309138,-0.6606456590787104,74.06773601362877,-0.5596457358857554,4,0,277.0,0,0,-0.9984354211555643,0.05591699010060302
A4,2025-01-06,64.22624890602269,,0,0,0,64.22624890602269,0,64.22624890602269,66.03025017187203,-0.7532224396553033,68.90925830520023,-0.6586017278911556,73.49331603095075,-0.5744199826780217,4,0,278.0,0,0,-0.9973249731081555,0.07309512989807776
A4,2025-01-07,63.68835030159662,,0,0,0,63.68835030159662,0,63.68835030159662,65.33567201108619,-0.694578160785845,68.23570163206138,-0.6735566731388555,72.90912361130722,-0.5841924196435236,4,0,279.0,0,0,-0.9959189961471792,0.0902516100310407
A4,2025-01-08,63.01033659300865,,0,0,0,63.01033659300865,0,63.01033659300865,64.75606101560813,-0.5796109954780643,67.5668464975818,-0.6688551344795612,72.31079256312078,-0.5983310481864333,4,0,280.0,0,0,-0.994217906893952,0.10738134666416306
A4,2025-01-09,62.404416066030386,,0,0,0,62.404416066030386,0,62.404416066030386,64.16384843664629,-0.5922125789618319,66.90763545845364,-0.6592110391281736,71.7028090083347,-0.6079835547861021,4,0,281.0,0,0,-0.9922222094179324,0.12447926388678869
A4,2025-01-10,62.35946870088731,,0,0,0,62.35946870088731,0,62.35946870088731,63.65168898232037,-0.5121594543259117,66.28131865379433,-0.6263168046593132,71.09850982599706,-0.6042991823376399,4,0,282.0,0,0,-0.989932495087353,0.141540295217043
A4,2025-01-11,61.55575740167097,,0,0,0,61.55575740167097,0,61.55575740167097,63.165539967781186,-0.4861490145391869,65.63426263418233,-0.6470560196119914,70.48120651587026,-0.6173033101268058,4,0,283.0,0,0,-0.9873494423939864,0.15855938510313475
A4,2025-01-12,61.28807661268725,,0,0,0,61.28807661268725,0,61.28807661268725,62.64752208312912,-0.5180178846520656,65.01540298123606,-0.6188596529462596,69.90025939888362,-0.580947116986637,4,0,284.0,0,0,-0.9844738167520923,0.17553149042142777
A4,2025-01-13,60.69286734036129,,0,0,0,60.69286734036129,0,60.69286734036129,62.14275328803463,-0.5047687950944858,64.44732201353044,-0.5680809677056373,69.29496367250977,-0.6052957263738468,4,0,285.0,0,0,-0.9813064702716093,0.19245158197082995
A4,2025-01-14,60.159772248691645,,0,0,0,60.159772248691645,0,60.159772248691645,61.63867070904821,-0.5040825789864252,63.82471976453589,-0.6226022489945445,68.68661126306657,-0.6083524094432,4,0,286.0,0,0,-0.9778483415056567,0.20931464596304888
A4,2025-01-15,59.61164771448169,,0,0,0,59.61164771448169,0,59.61164771448169,61.1531437264015,-0.48552698264670874,63.228803117028164,-0.595916647507723,68.07618408359215,-0.6104271794744098,4,0,287.0,0,0,-0.9741004551724206,0.22611568550828803
A4,2025-01-16,58.86261111837721,,0,0,0,58.86261111837721,0,58.86261111837721,60.64717159102248,-0.5059721353790252,62.681802954162976,-0.5470001628651928,67.46896890672198,-0.6072151768701605,4,0,288.0,0,0,-0.970063921851507,0.2428497220959358
A4,2025-01-17,58.78418593818025,,0,0,0,58.78418593818025,0,58.78418593818025,60.13641691063576,-0.5107546803867231,62.164088408790775,-0.5177145453721972,66.87345000425337,-0.5955189024686156,4,0,289.0,0,0,-0.965739937654855,0.25951179706979943
